date,P,P_incc,J,L_credito,L,D
2012-06-30,100.0,0.73,1.3,1180998.0,1180998.0,
2012-07-31,101.42013304,0.67,1.29,1188704.0,1188704.0,
2012-08-31,103.37825256,0.26,1.3,1197310.0,1197310.0,
2012-09-30,104.27668122,0.22,1.25,1218829.0,1218829.0,
2012-10-31,105.03958163,0.21,1.27,1234774.0,1234774.0,
2012-11-30,106.25320661,0.33,1.21,1254604.0,1254604.0,
2012-12-31,107.49014064,0.16,1.22,1291867.0,1291867.0,
2013-01-31,108.86820904,0.65,1.27,1277890.0,1277890.0,
2013-02-28,110.09476986,0.6,1.28,1288822.0,1288822.0,
2013-03-31,111.41849645,0.5,1.27,1319047.0,1319047.0,
2013-04-30,112.51776084,0.74,1.27,1324301.0,1324301.0,
2013-05-31,113.01972024,2.25,1.27,1343310.0,1343310.0,
2013-06-30,113.82998136,1.15,1.3,1371462.0,1371462.0,
2013-07-31,114.91865198,0.48,1.31,1371133.0,1371133.0,
2013-08-31,117.32487476,0.31,1.38,1387379.0,1387379.0,
2013-09-30,118.95877821,0.43,1.4,1394720.0,1394720.0,
2013-10-31,120.69293066,0.26,1.39,1391759.0,1391759.0,
2013-11-30,121.50778351,0.35,1.39,1418888.0,1418888.0,
2013-12-31,122.549947,0.1,1.42,1461999.0,1461999.0,
2014-01-31,123.98076972,0.88,1.47,1450143.0,1450143.0,
2014-02-28,123.52570634,0.33,1.51,1455446.0,1455446.0,
2014-03-31,122.20594308,0.28,1.48,1470686.0,1470686.0,
2014-04-30,120.55592951,0.88,1.49,1477149.0,1477149.0,
2014-05-31,120.91431722,2.05,1.47,1486831.0,1486831.0,
2014-06-30,122.41764491,0.66,1.47,1499849.0,1499849.0,
2014-07-31,123.91385055,0.75,1.52,1497784.0,1497784.0,
2014-08-31,125.27096052,0.08,1.48,1509536.0,1509536.0,
2014-09-30,126.73219706,0.15,1.51,1535565.0,1535565.0,
2014-10-31,127.70962536,0.17,1.49,1541066.0,1541066.0,
2014-11-30,129.04174277,0.44,1.54,1566044.0,1566044.0,
2014-12-31,127.87947319,0.08,1.5,1601391.0,1601391.0,
